fpl_id,fpl_name,web_name,team,position,price,ownership,form,ep_next,minutes,goals,assists,clean_sheets,status,xg,xa,xgi
1,David Raya Martín,Raya,Arsenal,GK,6.0,38.5,4.0,4.0,180,0,0,2,a,0.0,0.0,0.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,GK,4.9,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
3,Illan Meslier,Meslier,Arsenal,GK,4.9,0.0,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
4,Gabriel dos Santos Magalhães,Gabriel,Arsenal,DEF,8.0,25.7,4.3,4.3,180,0,0,2,a,0.18,0.03,0.21
5,Jurriën Timber,J.Timber,Arsenal,DEF,6.5,0.1,0.0,0.0,0,0,0,0,d,0.0,0.0,0.0
6,William Saliba,Saliba,Arsenal,DEF,6.0,0.2,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
7,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,MID,5.5,0.7,2.0,2.0,160,0,0,2,a,0.13,0.13,0.26
8,Riccardo Calafiori,Calafiori,Arsenal,DEF,5.7,45.7,6.7,6.7,170,0,2,2,a,0.15,0.55,0.7
9,Piero Hincapié,Hincapie,Arsenal,DEF,5.3,1.2,0.3,0.3,9,0,0,0,a,0.0,0.0,0.0
10,Benjamin White,White,Arsenal,DEF,5.5,7.6,6.0,6.0,180,0,1,2,a,0.18,0.26,0.44
11,Cristhian Mosquera,Mosquera,Arsenal,DEF,5.5,4.4,4.0,3.0,168,0,0,2,d,0.0,0.01,0.01
12,Bukayo Saka,Saka,Arsenal,MID,9.5,11.0,6.7,6.7,157,2,0,2,a,1.27,0.12,1.39
13,Declan Rice,Rice,Arsenal,MID,7.5,14.2,2.7,2.7,151,0,0,2,a,0.07,0.18,0.25
14,Eberechi Eze,Eze,Arsenal,MID,6.4,1.4,0.7,0.7,59,0,0,0,a,0.04,0.07,0.11
15,Martin Ødegaard,Ødegaard,Arsenal,MID,6.6,11.1,4.7,4.7,145,1,0,2,a,0.29,0.17,0.46
16,Noni Madueke,Madueke,Arsenal,MID,6.3,0.2,0.3,0.3,22,0,0,0,a,0.0,0.04,0.04
17,Mikel Merino Zazón,Merino,Arsenal,MID,5.9,0.5,0.7,0.7,33,0,0,0,a,0.14,0.02,0.16
18,Gabriel Martinelli Silva,Martinelli,Arsenal,MID,6.3,0.1,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
19,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,MID,5.4,0.8,0.7,0.7,27,0,0,0,a,0.0,0.02,0.02
20,Max Dowman,Dowman,Arsenal,MID,5.4,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
22,Ethan Nwaneri,Nwaneri,Arsenal,MID,5.4,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,MID,5.5,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
24,Reiss Nelson,Nelson,Arsenal,MID,5.5,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
25,Viktor Gyökeres,Gyökeres,Arsenal,FWD,7.3,4.5,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
26,Kai Havertz,Havertz,Arsenal,FWD,7.5,6.8,2.7,2.7,180,1,0,2,a,0.28,0.06,0.34
27,Gabriel Fernando de Jesus,G.Jesus,Arsenal,FWD,5.9,0.2,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
31,Ezri Konsa Ngoyo,Konsa,Arsenal,DEF,4.4,11.3,0.3,0.3,11,0,0,0,a,0.0,0.0,0.0
452,Bruno Guimarães Rodriguez Moura,Bruno G.,Arsenal,MID,6.8,2.0,0.3,0.2,19,0,0,0,d,0.0,0.01,0.01
557,Christos Tzolis,Tzolis,Arsenal,MID,6.5,19.1,2.0,2.0,120,0,1,1,a,0.19,0.15,0.34
29,Marco Bizot,M.Bizot,Aston Villa,GK,4.5,0.1,0.3,0.3,90,0,0,0,a,0.0,0.0,0.0
30,Lucas Digne,Digne,Aston Villa,DEF,4.5,0.1,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
32,Matty Cash,Cash,Aston Villa,DEF,4.5,7.0,0.3,0.3,167,0,0,0,a,0.15,0.01,0.16
33,Tyrone Mings,Mings,Aston Villa,DEF,4.5,0.4,0.3,0.3,16,0,0,0,a,0.0,0.0,0.0
34,Pau Torres,Pau,Aston Villa,DEF,4.5,0.4,0.7,0.7,163,0,0,0,a,0.0,0.01,0.01
35,Lamare Bogarde,Bogarde,Aston Villa,MID,5.0,0.1,0.3,0.3,16,0,0,0,a,0.0,0.0,0.0
36,Ian Maatsen,Maatsen,Aston Villa,DEF,4.5,0.7,0.3,0.3,171,0,0,0,a,0.1,0.0,0.1
37,Victor Lindelöf,Lindelöf,Aston Villa,DEF,4.5,0.3,0.0,0.0,180,0,0,0,a,0.0,0.08,0.08
38,Andrés García,A.García,Aston Villa,DEF,4.0,1.7,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
39,Kosta Nedeljkovic,Nedeljkovic,Aston Villa,DEF,4.0,0.2,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
41,Emiliano Buendía Stati,Buendía,Aston Villa,MID,6.0,1.1,1.3,1.3,175,0,0,0,a,0.17,0.11,0.28
44,Leon Bailey,Bailey,Aston Villa,MID,5.4,0.1,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
45,John McGinn,McGinn,Aston Villa,MID,5.4,2.4,0.7,0.7,171,0,0,0,a,0.09,0.06,0.15
46,Ross Barkley,Barkley,Aston Villa,MID,5.0,0.3,1.3,1.3,150,0,0,0,a,0.13,0.04,0.17
47,Boubacar Kamara,Kamara,Aston Villa,MID,5.0,0.3,1.3,1.3,180,0,0,0,a,0.0,0.03,0.03
48,Amadou Onana,Onana,Aston Villa,MID,5.0,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
49,Samuel Iling-Junior,Iling Jr,Aston Villa,MID,5.0,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
50,Bradley Burrowes,Burrowes,Aston Villa,MID,4.5,0.7,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
51,George Hemmings,George Hemmings,Aston Villa,MID,4.5,1.0,1.3,1.3,160,0,0,0,a,0.0,0.01,0.01
52,Alysson Edward Franco da Rocha dos Santos,Alysson,Aston Villa,MID,5.0,0.0,0.3,0.3,27,0,0,0,a,0.0,0.0,0.0
53,Johan Manzambi,Manzambi,Aston Villa,MID,5.9,0.1,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
54,Joao Gomes,Gomes,Aston Villa,MID,5.5,0.0,-0.7,0.0,39,0,0,0,s,0.0,0.01,0.01
55,Ollie Watkins,Watkins,Aston Villa,FWD,7.8,4.1,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
56,Tammy Abraham,Abraham,Aston Villa,FWD,5.5,0.1,0.3,0.3,19,0,0,0,a,0.0,0.0,0.0
160,Alejandro Garnacho Ferreyra,Garnacho,Aston Villa,MID,5.9,0.4,0.7,0.7,16,0,0,0,a,0.0,0.0,0.0
166,Nicolas Jackson,N.Jackson,Aston Villa,FWD,6.5,1.0,0.7,0.7,70,0,0,0,a,0.0,0.1,0.1
582,Brian Madjo,Madjo,Aston Villa,FWD,5.5,0.3,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
596,Matteo Ruggeri,Ruggeri,Aston Villa,DEF,4.5,0.1,0.3,0.3,8,0,0,0,a,0.0,0.0,0.0
597,Zion Suzuki,Suzuki,Aston Villa,GK,5.0,1.1,0.7,0.7,90,0,0,0,a,0.0,0.0,0.0
606,Triston Rowe,Rowe,Aston Villa,DEF,4.0,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
607,Luka Lynch,Lynch,Aston Villa,MID,4.5,0.1,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
611,Aaron Wan-Bissaka,Wan-Bissaka,Aston Villa,DEF,4.5,0.1,0.5,0.5,12,0,0,0,a,0.0,0.0,0.0
618,Leon Goretzka,Goretzka,Aston Villa,MID,6.0,0.0,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
630,Taylor Harwood-Bellis,Harwood-Bellis,Aston Villa,DEF,4.5,0.0,0.0,1.8,0,0,0,0,a,0.0,0.0,0.0
631,Ibrahim Mbaye,Mbaye,Aston Villa,MID,6.0,0.0,0.0,2.2,0,0,0,0,a,0.0,0.0,0.0
57,Đorđe Petrović,Petrović,Bournemouth,GK,4.5,3.4,1.7,1.7,180,0,0,0,a,0.0,0.0,0.0
58,Fraser Forster,Forster,Bournemouth,GK,4.0,3.3,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
59,Will Dennis,Dennis,Bournemouth,GK,4.0,0.2,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
60,James Hill,Hill,Bournemouth,DEF,5.5,0.9,1.7,1.7,180,0,0,0,a,0.0,0.74,0.74
61,Adrien Truffert,Truffert,Bournemouth,DEF,5.5,3.8,1.7,1.7,180,0,0,0,a,0.0,0.07,0.07
62,Bafodé Diakité,Diakité,Bournemouth,DEF,5.0,0.2,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
63,Veljko Milosavljevic,Milosavljević,Bournemouth,DEF,5.0,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
64,Adam Smith,Smith,Bournemouth,DEF,4.5,0.1,0.7,0.7,180,0,0,0,a,0.0,0.02,0.02
65,Julián Araujo Zúñiga,J.Araujo,Bournemouth,DEF,4.5,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
66,Julio Soler Barreto,Soler,Bournemouth,DEF,4.0,0.2,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
67,Rayan Vitor Simplício Rocha,Rayan,Bournemouth,MID,6.5,2.2,1.3,1.3,178,0,0,0,a,0.44,0.05,0.49
68,Marcus Tavernier,Tavernier,Bournemouth,MID,6.0,2.3,3.7,3.7,180,1,0,0,a,0.49,0.29,0.78
69,Alex Scott,Scott,Bournemouth,MID,6.0,2.0,4.7,4.7,176,1,0,1,a,0.26,0.28,0.54
70,Justin Kluivert,Kluivert,Bournemouth,MID,6.0,1.1,2.0,2.0,154,0,0,2,a,0.72,0.05,0.77
71,Lewis Cook,Cook,Bournemouth,MID,5.0,0.2,2.0,2.0,143,0,0,2,a,0.0,0.01,0.01
72,Ben Gannon-Doak,Gannon-Doak,Bournemouth,MID,5.0,0.1,0.3,0.3,1,0,0,0,a,0.0,0.0,0.0
73,Tyler Adams,Adams,Bournemouth,MID,5.0,0.2,0.7,0.7,36,0,0,0,a,0.0,0.0,0.0
74,David Brooks,Brooks,Bournemouth,MID,5.0,0.1,0.3,0.3,9,0,0,0,a,0.0,0.01,0.01
75,Ryan Christie,Christie,Bournemouth,MID,5.0,0.0,0.3,0.3,3,0,0,0,a,0.0,0.0,0.0
76,Alex Tóth,Tóth.A,Bournemouth,MID,5.0,0.0,0.3,0.3,15,0,0,0,a,0.0,0.0,0.0
77,Amine Adli,Adli,Bournemouth,MID,4.9,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
78,Junior Kroupi,Kroupi.Jr,Bournemouth,MID,7.4,0.2,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
79,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,FWD,6.0,3.3,3.0,3.0,154,0,2,2,a,0.58,0.25,0.83
80,Enes Ünal,Enes Ünal,Bournemouth,FWD,5.5,0.0,0.0,0.0,0,0,0,0,u,0.0,0.0,0.0
81,Álvaro Rodríguez,Rodríguez,Bournemouth,FWD,6.0,0.1,0.3,0.3,9,0,0,0,a,0.0,0.0,0.0
566,António João Pereira de Albuquerque Tavares da Silva,Silva,Bournemouth,DEF,5.0,0.4,2.0,2.0,180,0,0,0,a,0.25,0.03,0.28
573,Juanlu Sánchez,Sanchez,Bournemouth,DEF,4.5,0.2,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
608,Daniel Jebbison,Jebbison,Bournemouth,FWD,5.0,0.1,0.3,0.3,15,0,0,0,a,0.1,0.0,0.1
615,Michele Di Gregorio,Di Gregorio,Bournemouth,GK,4.5,0.0,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
82,Caoimhín Kelleher,Kelleher,Brentford,GK,5.0,7.0,3.0,3.0,180,0,0,1,a,0.0,0.01,0.01
83,Hákon Rafn Valdimarsson,Valdimarsson,Brentford,GK,4.5,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
84,Nathan Collins,Collins,Brentford,DEF,5.5,2.2,3.0,3.0,180,0,0,1,a,0.51,0.05,0.56
85,Sepp van den Berg,Van den Berg,Brentford,DEF,4.9,0.1,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
86,Keane Lewis-Potter,Lewis-Potter,Brentford,MID,5.5,2.2,5.3,5.3,177,1,1,1,a,0.79,0.25,1.04
87,Kristoffer Ajer,Ajer,Brentford,DEF,4.5,5.2,3.7,3.7,180,0,0,1,a,0.11,0.03,0.14
88,Michael Kayode,Kayode,Brentford,DEF,4.6,9.6,5.0,5.0,162,1,0,1,a,0.52,0.21,0.73
89,Rico Henry,Henry,Brentford,DEF,4.5,0.2,0.3,0.3,2,0,0,0,a,0.0,0.0,0.0
90,Aaron Hickey,Hickey,Brentford,DEF,4.5,0.1,0.7,0.7,16,0,0,0,a,0.0,0.02,0.02
92,Kim Ji-soo,Ji-soo,Brentford,DEF,4.5,0.0,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
93,Jannik Schuster,Schuster,Brentford,DEF,4.5,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
94,Kevin Schade,Schade,Brentford,MID,6.0,4.3,4.3,4.3,177,1,0,1,a,0.77,0.03,0.8
95,Dango Ouattara,O.Dango,Brentford,MID,6.4,0.8,1.3,1.3,95,0,0,1,a,0.07,0.37,0.44
96,Mikkel Damsgaard,Damsgaard,Brentford,MID,5.5,0.5,1.3,1.3,82,0,0,1,a,0.03,0.24,0.27
97,Mathias Jensen,Jensen,Brentford,MID,5.5,0.2,2.0,0.0,66,0,1,1,i,0.08,0.34,0.42
98,Vitaly Janelt,Janelt,Brentford,MID,5.0,0.7,3.3,3.3,180,1,0,1,a,0.39,0.31,0.7
99,Antoni Milambo,Milambo,Brentford,MID,5.0,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
100,Fábio Freitas Gouveia Carvalho,Carvalho,Brentford,MID,5.0,0.0,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
102,Yehor Yarmoliuk,Yarmoliuk,Brentford,MID,4.9,0.9,0.7,0.7,44,0,0,0,a,0.04,0.01,0.05
103,Josh Dasilva,Dasilva,Brentford,MID,5.0,0.0,0.0,0.0,0,0,0,0,i,0.0,0.0,0.0
105,Jaidon Anthony,Anthony,Brentford,MID,6.0,0.2,1.0,1.0,83,0,0,1,a,0.14,0.41,0.55
106,Igor Thiago Nascimento Rodrigues,Thiago,Brentford,FWD,8.0,13.5,0.7,0.7,172,0,0,1,a,1.8,0.09,1.89
107,Kaye Furo,Furo,Brentford,FWD,4.5,1.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
108,Callum Wilson,Wilson,Brentford,FWD,5.5,0.4,0.7,0.7,9,0,0,0,a,0.07,0.04,0.11
565,Mamadou Sangaré,M.Sangaré,Brentford,MID,5.7,15.4,6.0,6.0,165,0,2,1,a,0.26,0.36,0.62
620,El Hadji Malick Diouf,Diouf,Brentford,DEF,4.5,0.1,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
109,Bart Verbruggen,Verbruggen,Brighton,GK,4.5,22.1,2.0,2.0,180,0,0,1,a,0.0,0.0,0.0
111,Jason Steele,Steele,Brighton,GK,4.0,4.2,0.0,0.0,0,0,0,0,a,0.0,0.0,0.0
113,Ferdi Kadıoğlu,F.Kadıoğlu,Brighton,DEF,4.4,2.0,0.0,0.0,90,0,0,0,a,0.02,0.01,0.03
114,Olivier Boscagli,Boscagli,Brighton,DEF,4.5,0.3,1.7,1.7,180,0,0,1,a,0.05,0.15,0.2
115,Maxim De Cuyper,De Cuyper,Brighton,DEF,4.7,17.4,5.7,5.7,167,1,1,1,a,1.5,0.26,1.76
